, lat, lon, total_area, mean_width, mean_length, mean_depth, mean_elev, max_elev, min_elev
6213,29.732,84.685, 0.4000, 0.4000, 0.8000, 23.0000, 5950, 6180, 5720
6214,29.739,84.682, 1.0000, 0.6000, 1.4000, 42.0000, 5979, 6317, 5640
6215,29.75,84.654, 4.9000, 1.1000, 4.0000, 74.0000, 5955, 6350, 5560
6216,29.764,84.658, 0.8000, 0.6000, 1.2000, 38.0000, 5913, 6080, 5746
6217,29.765,84.671, 0.3000, 0.3000, 0.9000, 20.0000, 6110, 6400, 5820
6218,29.771,84.675, 0.4000, 0.4000, 0.8000, 23.0000, 6090, 6420, 5760
6219,29.774,84.653, 3.7000, 1.3000, 3.2000, 67.0000, 5935, 6350, 5520
6220,29.794,84.65, 2.2300, 0.9000, 2.2000, 56.0000, 5953, 6250, 5656
6221,29.798,84.661, 0.6000, 0.5000, 1.1000, 34.0000, 6053, 6355, 5750
6222,29.794,84.671, 0.2000, 0.4000, 0.6000, 17.0000, 5970, 6080, 5860
6223,29.798,84.676, 1.8000, 0.8000, 2.1000, 52.0000, 6028, 6355, 5700
6224,29.806,84.675, 1.3000, 0.9000, 1.5000, 46.0000, 5998, 6355, 5640
6225,29.813,84.665, 7.9000, 1.8000, 4.3000, 88.0000, 6058, 6645, 5470
6226,29.827,84.656, 0.3000, 0.4000, 0.7000, 20.0000, 6070, 6300, 5840
6227,29.832,84.672, 0.7000, 0.7000, 0.9000, 36.0000, 6002, 6263, 5740
6228,29.836,84.65, 5.0000, 1.6000, 3.2000, 75.0000, 6125, 6700, 5550
6229,29.847,84.644, 0.8000, 0.9000, 0.9000, 38.0000, 6055, 6340, 5770
6230,29.842,84.625, 2.9000, 1.7000, 1.7000, 62.0000, 6228, 6900, 5556
6231,29.848,84.612, 3.6000, 1.1000, 3.2000, 67.0000, 6169, 6940, 5398
6232,29.86,84.604, 1.5000, 0.7000, 2.0000, 49.0000, 5810, 6030, 5590
6233,29.867,84.591, 1.1000, 0.7000, 1.5000, 43.0000, 5819, 5977, 5660
6234,29.873,84.586, 0.4000, 0.4000, 0.9000, 23.0000, 5845, 5990, 5700
6235,29.897,84.583, 3.5000, 1.7000, 2.0000, 66.0000, 5945, 6330, 5560
6236,29.914,84.577, 6.1000, 1.5000, 6.0000, 80.0000, 6070, 6603, 5537
6237,29.999,84.848, 0.0400, 0.1000, 0.4000, 8.0000, 6030, 6115, 5900
6238,29.997,84.862, 0.0900, 0.2000, 0.4000, 12.0000, 6050, 6150, 5995
6239,29.959,84.854, 0.7000, 0.8000, 1.0000, 36.0000, 5930, 6150, 5710
6240,29.955,84.846, 0.1600, 0.3000, 0.6000, 15.0000, 5980, 6110, 5850
6241,29.946,84.843, 0.1300, 0.3000, 0.6000, 14.0000, 5895, 6040, 5750
6242,29.945,84.859, 0.1200, 0.3000, 0.5000, 13.0000, 6167, 6274, 6060
6243,29.942,84.862, 0.2000, 0.6000, 0.4000, 17.0000, 6137, 6274, 6000
6244,29.935,84.869, 1.2000, 0.7000, 1.3000, 45.0000, 5990, 6250, 5730
6245,29.927,84.85, 0.2000, 0.4000, 0.6000, 17.0000, 5940, 6110, 5770
6246,29.928,84.862, 0.3000, 0.3000, 0.9000, 20.0000, 5920, 6070, 5770
6247,29.922,84.878, 1.5000, 1.0000, 1.3000, 49.0000, 5973, 6166, 5780
6248,29.912,84.878, 0.4000, 0.5000, 0.7000, 23.0000, 5995, 6150, 5840
6249,29.907,84.883, 0.1200, 0.3000, 0.5000, 13.0000, 5919, 6038, 5800
6250,29.921,84.888, 1.1000, 0.9000, 1.2000, 43.0000, 5978, 6166, 5790
6251,29.882,84.944, 0.1500, 0.4000, 0.5000, 15.0000, 5895, 6040, 5750
6252,29.883,84.939, 0.3000, 0.5000, 0.6000, 20.0000, 5895, 6040, 5750
6253,29.897,84.931, 0.4000, 0.5000, 0.8000, 23.0000, 5845, 5990, 5699
6254,29.901,84.919, 0.1200, 0.3000, 0.4000, 13.0000, 5917, 6054, 5780
6255,29.914,84.924, 0.1400, 0.3000, 0.5000, 14.0000, 5865, 5990, 5740
6256,29.916,84.916, 0.3000, 0.5000, 0.7000, 20.0000, 5889, 6068, 5710
6257,29.925,84.913, 0.6000, 0.7000, 0.8000, 34.0000, 5865, 6050, 5680
6258,29.932,84.9, 0.0400, 0.2000, 0.3000, 8.0000, 5930, 6000, 5860
6259,29.929,84.9, 0.2000, 0.4000, 0.5000, 17.0000, 5870, 6000, 5740
6260,29.931,84.886, 1.0000, 0.9000, 0.8000, 42.0000, 5895, 6100, 5690
6261,29.937,84.878, 0.8000, 0.7000, 1.0000, 38.0000, 5987, 6170, 5804
6262,29.946,84.883, 1.0000, 0.9000, 1.1000, 42.0000, 5900, 6150, 5650
6263,29.948,84.872, 0.9000, 0.6000, 1.2000, 40.0000, 5977, 6274, 5680
6264,29.951,84.863, 0.6000, 0.6000, 0.9000, 34.0000, 6027, 6274, 5780
6265,29.964,84.865, 0.4000, 0.6000, 0.7000, 23.0000, 6025, 6150, 5900
6266,29.968,84.87, 0.6000, 0.8000, 1.0000, 34.0000, 5950, 6150, 5750
6267,29.977,84.875, 0.2000, 0.3000, 0.7000, 17.0000, 6030, 6160, 5900
6268,29.98,84.872, 0.5000, 0.6000, 1.1000, 32.0000, 5972, 6170, 5774
6269,29.987,84.867, 0.1700, 1.2000, 0.2000, 15.0000, 6180, 6230, 6120
6270,29.993,84.875, 0.4000, 0.5000, 0.9000, 23.0000, 5990, 6150, 5830
6271,30.001,84.904, 0.7000, 0.5000, 1.1000, 36.0000, 6088, 6265, 5910
6272,30.0,84.9, 0.7000, 0.8000, 0.8000, 36.0000, 6045, 6220, 5870
6273,29.975,84.909, 0.1100, 0.4000, 0.3000, 13.0000, 6125, 6180, 6070
6274,29.978,84.912, 0.4000, 0.5000, 0.9000, 23.0000, 5977, 6188, 5766
6275,29.991,84.907, 0.2700, 0.5000, 0.5000, 19.0000, 6126, 6222, 6030
6276,29.996,84.911, 1.0000, 0.7000, 1.1000, 42.0000, 5998, 6222, 5774
6277,29.994,84.926, 0.5000, 0.6000, 0.9000, 32.0000, 6049, 6227, 5870
6278,29.995,84.932, 0.4000, 0.6000, 0.7000, 23.0000, 6040, 6200, 5880
6279,29.997,84.953, 0.3000, 0.4000, 0.7000, 20.0000, 5855, 5970, 5740
6280,29.993,84.957, 0.4000, 0.5000, 0.8000, 23.0000, 5985, 6010, 5960
6281,29.973,84.942, 0.2000, 0.3000, 0.7000, 17.0000, 5963, 6105, 5820
6282,29.972,84.949, 0.1600, 0.3000, 0.4000, 15.0000, 5975, 6050, 5900
6283,29.983,84.955, 0.3000, 0.6000, 0.7000, 20.0000, 6082, 6164, 6000
6284,29.99,84.967, 0.1600, 0.4000, 0.2000, 15.0000, 6180, 6230, 6120
6285,29.97,84.977, 0.5000, 0.7000, 0.7000, 32.0000, 5982, 6124, 5840
6286,29.96,84.978, 0.1000, 0.3000, 0.3000, 12.0000, 6025, 6130, 5920
6287,29.955,84.973, 0.4000, 0.6000, 0.6000, 23.0000, 5973, 6166, 5780
6288,29.955,84.978, 0.1500, 0.4000, 0.4000, 15.0000, 5990, 6100, 5880
6289,29.98,84.998, 0.0900, 0.3000, 0.4000, 12.0000, 6100, 6150, 6057
6290,29.966,84.999, 0.2000, 0.4000, 0.5000, 17.0000, 6042, 6164, 5920
6291,29.926,84.995, 0.9000, 0.8000, 1.2000, 40.0000, 5940, 6144, 5736
6292,29.919,84.983, 0.5000, 0.6000, 0.8000, 32.0000, 5890, 6050, 5730
6293,29.922,84.976, 0.2000, 0.5000, 0.5000, 17.0000, 5982, 6094, 5870
6294,29.928,85.005, 0.1800, 0.4000, 0.5000, 16.0000, 5925, 6020, 5830
6295,29.938,85.003, 0.4000, 0.6000, 0.6000, 23.0000, 6015, 6150, 5880
6296,29.964,85.004, 0.1300, 0.3000, 0.3000, 14.0000, 6082, 6164, 6000
6297,29.968,85.004, 0.1800, 0.5000, 0.5000, 16.0000, 5997, 6164, 5830
6298,29.999,85.0, 0.0600, 0.2000, 0.2000, 10.0000, 6520, 6150, 6000
6299,29.969,85.054, 0.3000, 0.5000, 0.6000, 20.0000, 5936, 6132, 5740
6300,29.929,85.088, 0.0700, 0.2000, 0.5000, 10.0000, 5935, 6030, 5840
6301,29.907,85.143, 0.0500, 0.2000, 0.4000, 9.0000, 5910, 5930, 5890
6302,29.899,85.156, 0.2000, 0.6000, 0.4000, 17.0000, 5835, 5910, 5760
6303,29.909,85.148, 0.3000, 0.6000, 0.6000, 20.0000, 5886, 6032, 5740
6304,29.919,85.143, 0.1700, 0.5000, 0.4000, 15.0000, 5900, 6000, 5800
6305,29.928,85.122, 0.0700, 0.3000, 0.4000, 10.0000, 5735, 5830, 5640
6306,29.924,85.112, 0.1900, 0.4000, 0.5000, 16.0000, 5805, 5900, 5710
6307,29.936,85.11, 0.0500, 0.2000, 0.3000, 9.0000, 5810, 5850, 5770
6308,29.939,85.087, 0.1100, 0.3000, 0.4000, 13.0000, 5975, 6090, 5860
6309,29.952,85.088, 0.1500, 0.3000, 0.6000, 15.0000, 5925, 6080, 5770
6310,29.968,85.097, 0.1200, 0.4000, 0.4000, 13.0000, 5975, 6100, 5850
6311,29.982,84.997, 0.2000, 0.4000, 0.5000, 17.0000, 6005, 6130, 5880
6312,29.979,84.985, 0.7000, 0.6000, 1.1000, 36.0000, 5945, 6130, 5760
6313,29.995,84.977, 1.2000, 0.6000, 1.7000, 45.0000, 6045, 6230, 5860
6314,30.004,84.981, 0.8000, 0.6000, 1.2000, 38.0000, 5975, 6146, 5800
6315,30.011,84.977, 0.4000, 0.5000, 0.7000, 23.0000, 6000, 6150, 5850
6316,30.014,84.971, 0.4000, 0.4000, 0.8000, 23.0000, 5991, 6122, 5860
6317,30.002,84.975, 0.2200, 0.3000, 0.7000, 17.0000, 6053, 6146, 5960
6318,29.996,84.966, 1.0800, 0.9000, 1.2000, 43.0000, 5983, 6230, 5736
6319,30.002,84.938, 0.1100, 0.2000, 0.5000, 13.0000, 6040, 6120, 5960
6320,30.007,84.924, 5.5900, 1.7000, 3.2000, 78.0000, 6041, 6332, 5750
6321,30.024,84.93, 0.3000, 0.3000, 0.9000, 20.0000, 6126, 6332, 5920
6322,30.029,84.933, 0.4000, 0.5000, 0.8000, 23.0000, 6115, 6290, 5940
6323,30.035,84.94, 0.4000, 0.5000, 0.9000, 23.0000, 6025, 6190, 5860
6324,30.03,84.914, 5.3000, 1.8000, 2.8000, 76.0000, 6044, 6332, 5756
6325,30.052,84.907, 0.5000, 0.6000, 0.7000, 32.0000, 6152, 6303, 6000
6326,30.055,84.917, 0.0400, 0.2000, 0.2000, 8.0000, 6140, 6210, 6080
6327,30.056,84.93, 0.1100, 0.2000, 0.5000, 13.0000, 6100, 6225, 5970
6328,30.117,85.04, 0.0600, 0.3000, 0.3000, 10.0000, 6170, 6254, 6090
6329,30.136,85.048, 0.5000, 0.5000, 0.9000, 32.0000, 6047, 6254, 5840
6330,30.132,85.06, 1.1000, 0.6000, 1.7000, 43.0000, 6040, 6300, 5780
6331,30.123,85.076, 0.1300, 0.4000, 0.3000, 14.0000, 5980, 6110, 5850
6332,30.124,85.07, 0.8000, 0.7000, 1.1000, 38.0000, 6022, 6230, 5814
6333,30.136,85.073, 1.2000, 0.7000, 1.6000, 45.0000, 6033, 6266, 5800
6334,30.142,85.08, 0.3000, 0.4000, 0.8000, 20.0000, 6070, 6270, 5870
6335,30.12,85.105, 0.6000, 0.5000, 1.1000, 34.0000, 6025, 6150, 5900
6336,30.12,85.11, 0.2000, 0.3000, 0.7000, 17.0000, 6000, 6150, 5850
6337,30.127,85.108, 0.6000, 0.7000, 0.8000, 34.0000, 5960, 6166, 5754
6338,30.108,85.177, 3.1000, 1.1000, 2.8000, 63.0000, 5933, 6170, 5696
6339,30.103,85.158, 2.4000, 0.9000, 2.4000, 58.0000, 5940, 6204, 5676
6340,30.111,85.146, 0.1100, 0.2000, 0.5000, 13.0000, 6020, 6110, 5930
6341,30.104,85.142, 0.2000, 0.4000, 0.5000, 17.0000, 6012, 6204, 5820
6342,30.097,85.175, 0.1000, 0.2000, 0.5000, 12.0000, 6000, 6120, 5880
6343,30.094,85.177, 0.0800, 0.3000, 0.2000, 11.0000, 6090, 6140, 6040
6344,30.099,85.185, 0.4000, 0.4000, 1.0000, 23.0000, 5853, 5950, 5756
6345,30.108,85.191, 0.2000, 0.4000, 0.7000, 17.0000, 6035, 6190, 5880
6346,30.12,85.24, 0.1000, 0.2000, 0.4000, 12.0000, 5900, 6010, 5790
6347,30.12,85.255, 0.0900, 0.2000, 0.3000, 12.0000, 5960, 6090, 5850
6348,30.09,85.27, 0.0500, 0.2000, 0.2000, 9.0000, 5955, 6050, 5860
6349,30.104,85.275, 0.1200, 0.3000, 0.5000, 13.0000, 5960, 6100, 5820
6350,30.108,85.283, 0.0800, 0.2000, 0.5000, 11.0000, 5913, 6010, 5816
6351,30.114,85.271, 0.3000, 0.4000, 0.6000, 20.0000, 5960, 6090, 5830
6352,29.914,85.379, 0.8000, 0.5000, 1.7000, 38.0000, 5909, 6148, 5670
6353,29.919,85.374, 0.6000, 0.6000, 1.0000, 34.0000, 5950, 6100, 5800
6354,29.931,85.371, 0.4000, 0.5000, 0.8000, 23.0000, 6005, 6230, 5780
6355,29.94,85.371, 0.3000, 0.5000, 0.7000, 20.0000, 5699, 5950, 5505
6356,29.946,85.368, 0.3000, 0.4000, 0.8000, 20.0000, 5955, 6110, 5800
6357,29.945,85.363, 0.3000, 0.4000, 0.7000, 20.0000, 5950, 6110, 5790
6358,29.946,85.36, 0.0900, 0.2000, 0.5000, 12.0000, 5915, 6000, 5830
6359,29.923,85.361, 0.3000, 0.5000, 0.6000, 20.0000, 5925, 6070, 5780
6360,29.908,85.355, 0.5000, 0.8000, 0.7000, 32.0000, 5930, 6100, 5760
6361,29.892,85.362, 0.3000, 0.6000, 0.5000, 20.0000, 5911, 6072, 5750
6362,29.884,85.36, 0.1100, 0.3000, 0.4000, 13.0000, 5860, 5960, 5760
6363,29.881,85.355, 0.4000, 0.5000, 0.7000, 23.0000, 5830, 6000, 5660
6364,29.88,85.338, 0.4000, 0.5000, 0.7000, 23.0000, 5859, 6028, 5690
6365,29.881,85.327, 0.4000, 0.6000, 0.8000, 23.0000, 5880, 6040, 5720
6366,29.876,85.318, 0.3000, 0.5000, 0.7000, 20.0000, 5861, 5986, 5736
6367,29.86,85.348, 0.0700, 0.2000, 0.4000, 10.0000, 5910, 6020, 5800
6368,29.88,85.341, 0.2000, 0.4000, 0.6000, 17.0000, 5874, 6028, 5720
6369,29.893,85.369, 0.2000, 0.4000, 0.5000, 17.0000, 5886, 6072, 5700
6370,29.87,85.375, 0.1300, 0.3000, 0.4000, 14.0000, 5860, 6000, 5720
6371,29.861,85.379, 0.3000, 0.5000, 0.6000, 20.0000, 5835, 6000, 5670
6372,29.864,85.384, 0.1300, 0.4000, 0.4000, 14.0000, 5895, 6000, 5790
6373,29.885,85.39, 0.1000, 0.2000, 0.5000, 12.0000, 5930, 6010, 5850
6374,29.893,85.395, 0.2000, 0.4000, 0.5000, 17.0000, 5897, 6020, 5774
6375,29.858,85.426, 0.2000, 0.3000, 0.7000, 17.0000, 5892, 6044, 5740
6376,29.852,85.42, 0.5000, 0.6000, 0.8000, 32.0000, 5898, 6100, 5696
6377,29.841,85.413, 0.1600, 0.3000, 0.6000, 15.0000, 5905, 6040, 5770
6378,29.826,85.405, 0.4000, 0.4000, 0.9000, 23.0000, 5845, 6000, 5690
6379,29.828,85.396, 0.4000, 0.4000, 0.8000, 23.0000, 5815, 5970, 5660
6380,29.837,85.385, 0.1900, 0.3000, 0.6000, 16.0000, 5954, 6068, 5840
6381,29.819,85.397, 0.7000, 0.7000, 0.9000, 36.0000, 5830, 6010, 5650
6382,29.804,85.389, 0.0600, 0.2000, 0.4000, 10.0000, 5930, 6030, 5830
6383,29.794,85.385, 0.0700, 0.3000, 0.3000, 10.0000, 5850, 5940, 5760
6384,29.701,85.187, 2.8000, 1.1000, 2.5000, 61.0000, 5730, 6010, 5450
6385,29.709,85.17, 4.5000, 1.4000, 3.5000, 72.0000, 5803, 6150, 5456
6386,29.727,85.164, 1.1000, 0.9000, 1.2000, 43.0000, 5825, 6150, 5500
6387,29.731,85.149, 0.3000, 0.5000, 0.7000, 20.0000, 5700, 5900, 5500
6388,29.736,85.141, 0.2000, 0.3000, 0.7000, 17.0000, 5770, 5900, 5640
6389,29.742,85.133, 1.1000, 0.7000, 1.6000, 43.0000, 5852, 6189, 5514
6390,29.745,85.124, 1.3000, 0.8000, 1.4000, 46.0000, 5905, 6250, 5560
6391,29.755,85.111, 0.2000, 0.4000, 0.6000, 17.0000, 6041, 6312, 5770
6392,29.76,85.112, 0.3000, 0.4000, 0.9000, 20.0000, 5795, 6030, 5560
6393,29.763,85.107, 0.0700, 0.3000, 0.3000, 10.0000, 5750, 5900, 5600
6394,29.773,85.071, 0.3000, 0.4000, 0.6000, 20.0000, 5790, 5930, 5650
6395,29.752,85.106, 0.3000, 0.3000, 0.7000, 20.0000, 6021, 6312, 5730
6396,29.744,85.111, 0.1500, 0.3000, 0.2000, 15.0000, 6200, 6310, 6000
6397,29.728,85.126, 0.7000, 0.7000, 1.0000, 36.0000, 5855, 6110, 5600
6398,29.733,85.133, 0.3000, 0.5000, 0.4000, 20.0000, 6030, 6230, 5830
6399,29.728,85.145, 0.0900, 0.2000, 0.2000, 12.0000, 6000, 6100, 5900
6400,29.725,85.15, 0.2100, 0.2000, 0.2000, 17.0000, 6020, 6110, 5920
6401,29.698,85.164, 0.1200, 0.4000, 0.3000, 13.0000, 5900, 6010, 5790
6402,29.692,85.189, 0.3000, 0.4000, 0.8000, 20.0000, 5885, 6120, 5650
6403,29.651,85.225, 0.2000, 0.3000, 0.7000, 17.0000, 5728, 5836, 5620
6404,29.665,85.219, 0.3000, 0.5000, 0.5000, 20.0000, 5863, 6026, 5700
6405,29.69,85.206, 0.0900, 0.2000, 0.3000, 12.0000, 5800, 5850, 5750
6406,29.697,85.191, 0.3000, 0.3000, 0.6000, 20.0000, 5885, 6120, 5650
6407,29.469,85.446, 0.1400, 0.3000, 0.6000, 14.0000, 5821, 6002, 5640
6408,29.475,85.433, 1.4500, 1.8000, 1.0000, 49.0000, 5882, 6243, 5520
6409,29.49,85.437, 0.0700, 0.2000, 0.2000, 10.0000, 5800, 5910, 5690
6410,29.488,85.435, 0.0400, 0.2000, 0.2000, 8.0000, 5770, 5860, 5710
6411,29.481,85.411, 2.9000, 1.2000, 2.1000, 62.0000, 5955, 6430, 5480
6412,29.494,85.412, 0.4000, 0.4000, 1.2000, 23.0000, 5930, 6320, 5540
6413,29.499,85.411, 0.2000, 0.3000, 0.8000, 17.0000, 5850, 6040, 5660
6414,29.508,85.764, 0.0400, 0.2000, 0.2000, 8.0000, 5850, 5960, 5740
6415,29.494,85.398, 1.3000, 1.1000, 1.2000, 46.0000, 5878, 6320, 5436
6416,29.5,85.387, 0.4000, 0.5000, 0.7000, 23.0000, 5870, 6100, 5640
6417,29.512,85.383, 0.0700, 0.2000, 0.2000, 10.0000, 5820, 5930, 5700
6418,29.518,85.373, 0.0400, 0.2000, 0.1000, 8.0000, 5710, 5790, 5640
6419,29.502,85.38, 0.0600, 0.3000, 0.3000, 10.0000, 5840, 5900, 5780
6420,29.486,85.383, 1.6800, 1.1000, 1.4000, 51.0000, 5871, 6250, 5492
6421,29.477,85.368, 1.1600, 1.1000, 1.0000, 44.0000, 5798, 6105, 5490
6422,29.468,85.358, 0.2000, 0.4000, 0.8000, 17.0000, 5895, 6150, 5640
6423,29.463,85.349, 0.7000, 0.8000, 0.9000, 36.0000, 5693, 5950, 5436
6424,29.456,85.345, 0.6000, 0.6000, 1.0000, 34.0000, 5883, 6275, 5490
6425,29.447,85.343, 0.4000, 0.5000, 0.8000, 23.0000, 6068, 6275, 5860
6426,29.447,85.348, 0.2000, 0.3000, 0.6000, 17.0000, 5720, 5900, 5540
6427,29.445,85.359, 0.4000, 0.6000, 0.7000, 23.0000, 6050, 6320, 5780
6428,29.462,85.358, 0.7000, 0.5000, 1.2000, 36.0000, 5975, 6150, 5800
6429,29.469,85.364, 0.4000, 0.6000, 0.7000, 23.0000, 5875, 6150, 5600
6430,29.475,85.394, 3.0000, 1.3000, 2.3000, 63.0000, 5973, 6430, 5516
6431,29.474,85.41, 1.5000, 0.9000, 1.6000, 49.0000, 5975, 6430, 5520
6432,29.467,85.417, 0.0700, 0.2000, 0.4000, 10.0000, 5780, 5880, 5680
6433,29.472,85.423, 0.4000, 0.5000, 1.0000, 23.0000, 5960, 6243, 5676
6434,29.453,85.433, 0.0200, 0.1000, 0.1000, 6.0000, 5900, 6010, 5800
6435,29.45,85.431, 0.0500, 0.2000, 0.3000, 9.0000, 5940, 5990, 5900
6436,29.398,85.43, 0.0200, 0.1000, 0.1000, 6.0000, 5680, 5750, 5610
6437,29.398,85.42, 0.0300, 0.2000, 0.1000, 7.0000, 5680, 5750, 5600
6438,29.396,85.41, 0.0400, 0.2000, 0.2000, 8.0000, 5690, 5816, 5580
6439,29.395,85.405, 0.0800, 0.4000, 0.2000, 11.0000, 5720, 5816, 5620
6440,29.439,85.431, 0.0300, 0.1000, 0.2000, 7.0000, 5800, 5900, 5700
6441,29.453,85.433, 0.1100, 0.4000, 0.2000, 13.0000, 5960, 6010, 5900
6442,29.463,85.433, 0.0400, 0.2000, 0.2000, 8.0000, 5980, 6010, 5950
6443,29.467,85.445, 0.1500, 0.2000, 0.5000, 15.0000, 5820, 6002, 5730
6444,29.323,86.37, 0.3000, 0.4000, 0.8000, 20.0000, 5898, 6065, 5730
6445,29.308,86.369, 2.0000, 1.2000, 1.7000, 54.0000, 5886, 6081, 5690
6446,29.312,86.353, 0.4000, 0.4000, 0.9000, 23.0000, 5834, 6032, 5636
6447,29.323,86.352, 0.3000, 0.5000, 0.7000, 20.0000, 5720, 5940, 5500
6448,29.311,86.341, 0.2500, 0.4000, 0.5000, 18.0000, 5786, 5965, 5607
6449,29.325,86.335, 0.1000, 0.3000, 0.3000, 12.0000, 5738, 5846, 5630
6450,29.308,86.338, 0.1700, 0.4000, 0.3000, 15.0000, 5878, 5965, 5790
6451,29.309,86.323, 0.6000, 0.6000, 0.9000, 34.0000, 5750, 5950, 5550
6452,29.313,86.321, 0.2600, 0.4000, 0.6000, 19.0000, 5776, 5951, 5600
6453,29.3,86.311, 0.1000, 0.3000, 0.3000, 12.0000, 5810, 5920, 5700
6454,29.297,86.308, 0.1600, 0.3000, 0.4000, 15.0000, 5842, 5951, 5732
6455,29.294,86.311, 0.0400, 0.2000, 0.2000, 8.0000, 5840, 5910, 5770
6456,29.297,86.312, 0.0800, 0.2000, 0.4000, 11.0000, 5816, 5951, 5680
6457,29.302,86.359, 1.6000, 1.0000, 1.4000, 50.0000, 5887, 6073, 5700
6458,29.291,86.346, 1.4000, 1.1000, 1.2000, 48.0000, 5870, 6090, 5650
6459,29.285,86.333, 0.2800, 0.4000, 0.6000, 19.0000, 5796, 5982, 5610
6460,29.286,86.344, 0.1600, 0.4000, 0.4000, 15.0000, 5970, 6030, 5910
6461,29.285,86.354, 0.1200, 0.3000, 0.4000, 13.0000, 5885, 6000, 5770
6462,29.272,86.352, 0.1200, 0.4000, 0.3000, 13.0000, 5820, 5900, 5740
6463,29.27,86.346, 0.2300, 0.4000, 0.5000, 18.0000, 5969, 6178, 5760
6464,29.264,86.341, 1.2000, 0.8000, 1.5000, 45.0000, 5935, 6200, 5670
6465,29.256,86.332, 1.8000, 1.1000, 1.6000, 52.0000, 5959, 6292, 5626
6466,29.264,86.318, 0.5000, 0.5000, 1.0000, 32.0000, 5822, 6044, 5600
6467,29.247,86.328, 2.2000, 1.1000, 2.1000, 56.0000, 5961, 6292, 5630
6468,29.248,86.31, 0.1400, 0.2000, 0.6000, 14.0000, 5833, 6046, 5620
6469,29.245,86.308, 0.5000, 0.4000, 1.1000, 32.0000, 5738, 5900, 5576
6470,29.24,86.306, 0.4000, 0.5000, 0.9000, 23.0000, 5768, 5945, 5590
6471,29.247,86.29, 0.2000, 0.3000, 0.7000, 17.0000, 5670, 5910, 5430
6472,29.242,86.348, 1.0000, 0.7000, 1.5000, 42.0000, 5996, 6292, 5700
6473,29.252,86.347, 1.0000, 0.7000, 1.6000, 42.0000, 5986, 6292, 5680
6474,29.261,86.351, 0.3000, 0.4000, 0.8000, 20.0000, 5970, 6200, 5740
6475,29.269,86.35, 0.2200, 0.4000, 0.6000, 17.0000, 6024, 6178, 5870
6476,29.285,86.359, 0.3000, 0.5000, 0.7000, 20.0000, 5888, 6025, 5750
6477,29.292,86.358, 0.1900, 0.3000, 0.6000, 16.0000, 5902, 6030, 5773
6478,29.292,86.369, 0.0800, 0.3000, 0.3000, 11.0000, 5840, 5940, 5740
6479,29.301,86.366, 0.2000, 0.3000, 0.6000, 17.0000, 5919, 6073, 5765
6480,29.285,86.398, 0.0700, 0.2000, 0.3000, 10.0000, 5885, 6000, 5770
6481,29.288,86.397, 0.0700, 0.2000, 0.3000, 10.0000, 5878, 6056, 5700
6482,29.287,86.39, 0.0700, 0.3000, 0.3000, 10.0000, 5850, 5950, 5750
6483,29.294,86.387, 0.3000, 0.5000, 0.6000, 20.0000, 5860, 6042, 5678
6484,29.306,86.38, 0.3000, 0.5000, 0.6000, 20.0000, 5878, 6081, 5674
6485,29.316,86.381, 0.8000, 0.7000, 1.2000, 38.0000, 5870, 6050, 5690
6486,29.299,86.433, 0.1300, 0.4000, 0.4000, 14.0000, 5882, 5963, 5800
6487,29.312,86.407, 0.1100, 0.2000, 0.5000, 13.0000, 5859, 5977, 5740
6488,29.32,86.397, 0.2100, 0.4000, 0.6000, 17.0000, 5780, 5910, 5650
6489,29.324,86.393, 0.1200, 0.3000, 0.4000, 13.0000, 5883, 5996, 5770
6490,29.322,86.378, 0.3000, 0.4000, 0.8000, 20.0000, 5853, 6065, 5640
6491,29.326,86.375, 0.4000, 0.5000, 0.9000, 23.0000, 5878, 6065, 5690
6492,29.814,85.4, 0.2100, 0.4000, 0.6000, 17.0000, 5868, 5996, 5740
6493,29.833,85.422, 0.2500, 0.3000, 0.8000, 18.0000, 5930, 6090, 5770
6494,29.84,85.417, 0.1100, 0.3000, 0.5000, 13.0000, 5933, 6086, 5780
6495,29.846,85.421, 0.3000, 0.6000, 0.5000, 20.0000, 6000, 6110, 5890
6496,29.85,85.427, 0.2400, 0.4000, 0.7000, 18.0000, 5945, 6110, 5780
6497,29.855,85.429, 0.2500, 0.4000, 0.7000, 18.0000, 5912, 6044, 5780
6498,29.862,85.433, 0.2200, 0.4000, 0.6000, 17.0000, 5995, 6140, 5850
6499,29.856,85.441, 0.1400, 0.3000, 0.6000, 14.0000, 5945, 6080, 5810
6500,29.828,85.455, 0.5000, 0.6000, 0.8000, 32.0000, 5855, 6010, 5700
6501,29.807,85.452, 0.2800, 0.5000, 0.6000, 19.0000, 5900, 6070, 5730
6502,29.81,85.446, 0.1300, 0.3000, 0.5000, 14.0000, 5900, 6040, 5760
6503,29.797,85.448, 0.1200, 0.4000, 0.4000, 13.0000, 5870, 5980, 5760
6504,29.791,85.45, 0.0600, 0.3000, 0.2000, 10.0000, 5880, 5980, 5780
6505,29.8,85.478, 0.0900, 0.2000, 0.5000, 12.0000, 5870, 6010, 5730
6506,29.807,85.465, 0.1500, 0.4000, 0.4000, 15.0000, 5859, 6018, 5700
6507,29.827,85.472, 0.4000, 0.4000, 0.7000, 23.0000, 5931, 6102, 5760
6508,29.798,85.503, 0.0700, 0.2000, 0.5000, 10.0000, 5925, 6050, 5800
